Hour,Shift_ID,Scheduled_Parts,Traffic_Index,Current_Buffer_Pct,Quality_Fail_Flag,Machine_Fault_Flag,Actual_Arrival_Lag_Mins,Baseline_Downtime_Cost
77632,3,50,3.87,100,0,0,21,2520.0
77633,3,50,3.45,100,0,1,104,5000.0
77634,3,50,2.75,97,0,1,111,5000.0
77635,3,50,2.7,100,0,1,74,5000.0
77636,3,50,2.72,100,0,1,49,5000.0
77637,3,50,2.63,98,0,1,86,5000.0
77638,3,50,2.49,97,0,0,4,0.0
77639,3,50,2.09,96,0,0,64,7680.0
77640,1,50,1.77,93,0,0,4,0.0
77641,1,50,1.8,95,0,1,90,5000.0
77642,1,50,2.14,99,0,0,2,0.0
77643,1,50,2.28,96,0,0,61,7320.0
77644,1,50,1.99,93,0,0,4,0.0
77645,1,50,2.21,91,0,0,7,0.0
77646,1,50,2.28,94,0,0,3,0.0
77647,1,50,2.02,95,0,0,0,0.0
77648,2,50,3.19,95,0,0,0,0.0
77649,2,50,4.42,99,0,0,5,0.0
77650,2,50,5.0,100,0,0,7,0.0
77651,2,50,5.0,100,0,0,2,0.0
77652,2,50,5.0,97,0,0,8,0.0
77653,2,50,5.0,98,0,0,6,0.0
77654,2,50,5.0,100,0,0,23,2760.0
77655,2,50,5.0,100,0,0,34,4080.0
77656,3,50,4.04,100,0,0,1,0.0
77657,3,50,3.53,97,0,0,1,0.0
77658,3,50,3.15,100,0,0,0,0.0
77659,3,50,2.64,97,0,0,6,0.0
77660,3,50,2.26,100,0,0,3,0.0
77661,3,50,2.51,99,0,0,0,0.0
77662,3,50,2.71,99,0,0,8,0.0
77663,3,50,2.74,98,0,0,7,0.0
77664,1,50,2.27,97,0,0,6,0.0
77665,1,50,2.57,97,0,0,68,8160.0
77666,1,50,2.84,96,0,0,8,0.0
77667,1,50,2.87,95,0,0,1,0.0
77668,1,50,2.57,94,0,0,5,0.0
77669,1,50,2.4,94,0,0,6,0.0
77670,1,50,2.64,96,0,0,6,0.0
77671,1,50,2.36,100,0,0,8,0.0
77672,2,50,2.88,100,0,0,7,0.0
77673,2,50,4.1,100,0,0,3,0.0
77674,2,50,4.64,100,0,0,6,0.0
77675,2,50,5.0,100,0,0,2,0.0
77676,2,50,5.0,98,0,0,6,0.0
77677,2,50,5.0,99,0,0,6,0.0
77678,2,50,5.0,97,0,0,3,0.0
77679,2,50,5.0,95,0,0,4,0.0
77680,3,50,4.34,98,0,0,5,0.0
77681,3,50,3.78,98,0,0,8,0.0
77682,3,50,3.34,96,0,0,6,0.0
77683,3,50,2.8,97,0,0,4,0.0
77684,3,50,2.88,98,0,0,4,0.0
77685,3,50,2.51,99,0,0,4,0.0
77686,3,50,2.42,100,0,0,54,6480.0
77687,3,50,2.11,97,0,0,6,0.0
77688,1,50,2.51,94,0,0,1,0.0
77689,1,50,2.2,98,0,0,3,0.0
77690,1,50,2.44,7,1,0,8,0.0
77691,1,50,2.21,9,1,0,0,0.0
77692,1,50,2.04,97,0,0,0,0.0
77693,1,50,2.04,13,1,0,7,0.0
77694,1,50,2.36,8,1,0,4,0.0
77695,1,50,2.47,100,0,0,0,0.0
77696,2,50,3.76,99,0,0,1,0.0
77697,2,50,4.15,100,0,0,0,0.0
77698,2,50,5.0,97,0,0,6,0.0
77699,2,50,5.0,98,0,0,4,0.0
77700,2,50,5.0,97,0,0,4,0.0
77701,2,50,5.0,97,0,0,5,0.0
77702,2,50,5.0,96,0,0,23,2760.0
77703,2,50,5.0,95,0,0,0,0.0
77704,3,50,4.21,93,0,0,21,2520.0
77705,3,50,3.55,91,0,0,49,5880.0
77706,3,50,3.38,95,0,0,8,0.0
77707,3,50,3.32,96,0,0,5,0.0
77708,3,50,3.18,100,0,0,5,0.0
77709,3,50,3.21,97,0,0,8,0.0
77710,3,50,3.01,95,0,0,7,0.0
77711,3,50,2.91,92,0,0,0,0.0
77712,1,50,2.77,92,0,0,3,0.0
77713,1,50,2.6,95,0,0,0,0.0
77714,1,50,2.61,97,0,1,99,5000.0
77715,1,50,2.55,100,0,1,104,5000.0
77716,1,50,2.63,100,0,0,6,0.0
77717,1,50,2.84,100,0,0,0,0.0
77718,1,50,2.57,98,0,0,7,0.0
77719,1,50,2.41,96,0,0,7,0.0
77720,2,50,2.8,9,1,0,4,0.0
77721,2,50,3.71,95,0,0,0,0.0
77722,2,50,4.2,95,0,0,8,0.0
77723,2,50,5.0,97,0,0,8,0.0
77724,2,50,5.0,100,0,0,0,0.0
77725,2,50,5.0,98,0,0,6,0.0
77726,2,50,5.0,7,1,0,3,0.0
77727,2,50,5.0,10,1,0,4,0.0
77728,3,50,4.28,6,1,0,3,0.0
77729,3,50,3.72,96,0,0,0,0.0
77730,3,50,3.46,94,0,0,4,0.0
77731,3,50,3.4,91,0,0,8,0.0
77732,3,50,3.08,92,0,0,7,0.0
77733,3,50,2.54,93,0,1,64,5000.0
77734,3,50,2.17,92,0,1,109,5000.0
77735,3,50,2.1,93,0,1,80,5000.0
77736,1,50,2.15,97,0,0,7,0.0
77737,1,50,1.97,98,0,0,2,0.0
77738,1,50,2.02,98,0,0,0,0.0
77739,1,50,1.82,96,0,0,7,0.0
77740,1,50,1.75,94,0,0,5,0.0
77741,1,50,2.08,92,0,0,6,0.0
77742,1,50,2.49,91,0,0,6,0.0
77743,1,50,2.18,91,0,0,5,0.0
77744,2,50,2.92,92,0,0,2,0.0
77745,2,50,3.65,92,0,0,8,0.0
77746,2,50,4.23,91,0,0,4,0.0
77747,2,50,4.78,88,0,1,84,5000.0
77748,2,50,5.0,87,0,0,7,0.0
77749,2,50,5.0,91,0,0,8,0.0
77750,2,50,5.0,89,0,0,6,0.0
77751,2,50,5.0,92,0,0,4,0.0
77752,3,50,3.99,94,0,0,40,4800.0
77753,3,50,3.54,91,0,0,0,0.0
77754,3,50,3.3,88,0,0,5,0.0
77755,3,50,2.8,92,0,0,8,0.0
77756,3,50,2.52,92,0,0,5,0.0
77757,3,50,2.28,95,0,0,2,0.0
77758,3,50,1.96,98,0,0,7,0.0
77759,3,50,1.96,95,0,0,8,0.0
77760,1,50,2.08,98,0,0,48,5760.0
77761,1,50,2.24,96,0,0,29,3480.0
77762,1,50,2.18,94,0,0,0,0.0
77763,1,50,2.57,92,0,0,1,0.0
77764,1,50,2.57,91,0,0,6,0.0
77765,1,50,2.76,95,0,0,2,0.0
77766,1,50,2.92,95,0,0,3,0.0
77767,1,50,2.96,99,0,0,8,0.0
77768,2,50,3.6,100,0,0,7,0.0
77769,2,50,4.4,99,0,0,8,0.0
77770,2,50,4.74,100,0,0,8,0.0
77771,2,50,5.0,98,0,0,8,0.0
77772,2,50,5.0,98,0,0,48,5760.0
77773,2,50,5.0,96,0,0,53,6360.0
77774,2,50,5.0,93,0,0,5,0.0
77775,2,50,5.0,93,0,0,5,0.0
77776,3,50,4.55,93,0,0,0,0.0
77777,3,50,3.86,95,0,0,7,0.0
77778,3,50,3.25,98,0,0,37,4440.0
77779,3,50,2.77,99,0,0,34,4080.0
77780,3,50,2.57,98,0,0,3,0.0
77781,3,50,2.33,97,0,0,4,0.0
77782,3,50,2.67,100,0,0,1,0.0
77783,3,50,2.31,98,0,1,83,5000.0
77784,1,50,1.93,96,0,0,4,0.0
77785,1,50,1.75,6,1,0,3,0.0
77786,1,50,2.19,90,0,0,6,0.0
77787,1,50,2.36,90,0,0,2,0.0
77788,1,50,2.54,87,0,0,1,0.0
77789,1,50,2.32,6,1,0,6,0.0
77790,1,50,2.39,92,0,0,6,0.0
77791,1,50,2.5,92,0,0,4,0.0
77792,2,50,3.22,95,0,0,2,0.0
77793,2,50,4.33,94,0,0,5,0.0
77794,2,50,5.0,96,0,1,111,5000.0
77795,2,50,5.0,93,0,0,8,0.0
77796,2,50,5.0,96,0,0,0,0.0
77797,2,50,5.0,93,0,0,7,0.0
77798,2,50,5.0,90,0,0,5,0.0
77799,2,50,5.0,88,0,0,4,0.0
77800,3,50,4.18,86,0,0,3,0.0
77801,3,50,3.42,88,0,0,4,0.0
77802,3,50,3.02,89,0,0,0,0.0
77803,3,50,2.52,90,0,0,7,0.0
77804,3,50,2.56,87,0,1,90,5000.0
77805,3,50,2.75,85,0,1,107,5000.0
77806,3,50,2.57,89,0,1,115,5000.0
77807,3,50,2.26,86,0,1,92,5000.0
77808,1,50,2.5,87,0,1,87,5000.0
77809,1,50,2.29,87,0,1,65,5000.0
77810,1,50,2.35,85,0,1,114,5000.0
77811,1,50,2.0,87,0,1,92,5000.0
77812,1,50,2.24,91,0,1,80,5000.0
77813,1,50,2.21,88,0,1,119,5000.0
77814,1,50,2.17,90,0,1,115,5000.0
77815,1,50,2.52,90,0,0,8,0.0
77816,2,50,3.4,87,0,0,4,0.0
77817,2,50,3.77,89,0,0,0,0.0
77818,2,50,5.0,91,0,0,31,3720.0
77819,2,50,5.0,90,0,0,3,0.0
77820,2,50,5.0,90,0,0,3,0.0
77821,2,50,5.0,87,0,0,6,0.0
77822,2,50,5.0,88,0,0,6,0.0
77823,2,50,5.0,90,0,0,7,0.0
77824,3,50,4.41,89,0,0,6,0.0
77825,3,50,3.96,90,0,0,6,0.0
77826,3,50,3.23,90,0,0,60,7200.0
77827,3,50,3.09,91,0,0,7,0.0
77828,3,50,2.94,92,0,0,8,0.0
77829,3,50,2.54,92,0,0,7,0.0
77830,3,50,2.18,93,0,0,1,0.0
77831,3,50,2.39,93,0,0,3,0.0
77832,1,50,2.7,90,0,0,3,0.0
77833,1,50,2.74,88,0,0,4,0.0
77834,1,50,2.78,90,0,0,6,0.0
77835,1,50,2.37,93,0,0,1,0.0
77836,1,50,2.15,94,0,0,7,0.0
77837,1,50,2.24,93,0,0,4,0.0
77838,1,50,1.89,93,0,0,5,0.0
77839,1,50,2.13,94,0,0,4,0.0
77840,2,50,2.66,94,0,0,8,0.0
77841,2,50,3.46,93,0,0,8,0.0
77842,2,50,4.14,13,1,0,8,0.0
77843,2,50,4.59,6,1,0,3,0.0
77844,2,50,5.0,94,0,0,8,0.0
77845,2,50,5.0,94,0,0,7,0.0
77846,2,50,5.0,96,0,0,3,0.0
77847,2,50,5.0,94,0,0,1,0.0
77848,3,50,4.24,95,0,0,4,0.0
77849,3,50,3.37,96,0,0,4,0.0
77850,3,50,3.1,93,0,0,8,0.0
77851,3,50,2.69,91,0,0,5,0.0
77852,3,50,2.38,91,0,0,4,0.0
77853,3,50,2.56,95,0,0,39,4680.0
77854,3,50,2.44,95,0,0,3,0.0
77855,3,50,2.29,97,0,0,1,0.0
77856,1,50,2.52,95,0,0,8,0.0
77857,1,50,2.74,97,0,0,0,0.0
77858,1,50,2.46,96,0,0,7,0.0
77859,1,50,2.06,97,0,0,7,0.0
77860,1,50,2.15,97,0,0,6,0.0
77861,1,50,2.34,9,1,0,2,0.0
77862,1,50,2.38,13,1,0,3,0.0
77863,1,50,2.48,9,1,0,4,0.0
77864,2,50,3.53,11,1,0,2,0.0
77865,2,50,4.88,6,1,0,8,0.0
77866,2,50,5.0,93,0,0,8,0.0
77867,2,50,5.0,92,0,0,1,0.0
77868,2,50,5.0,95,0,0,7,0.0
77869,2,50,5.0,95,0,0,1,0.0
77870,2,50,5.0,92,0,0,2,0.0
77871,2,50,5.0,96,0,0,6,0.0
77872,3,50,4.05,99,0,0,6,0.0
77873,3,50,3.59,98,0,0,6,0.0
77874,3,50,3.49,99,0,1,54,5000.0
77875,3,50,2.78,100,0,1,90,5000.0
77876,3,50,2.9,97,0,1,99,5000.0
77877,3,50,2.91,100,0,0,0,0.0
77878,3,50,2.49,100,0,0,40,4800.0
77879,3,50,2.29,98,0,0,50,6000.0
77880,1,50,2.13,8,1,0,3,0.0
77881,1,50,1.96,8,1,0,3,0.0
77882,1,50,2.15,9,1,0,7,0.0
77883,1,50,2.54,98,0,0,1,0.0
77884,1,50,2.2,96,0,0,5,0.0
77885,1,50,2.02,95,0,0,1,0.0
77886,1,50,1.93,92,0,0,2,0.0
77887,1,50,2.35,93,0,0,6,0.0
77888,2,50,3.38,93,0,0,2,0.0
77889,2,50,3.96,93,0,0,8,0.0
77890,2,50,5.0,90,0,0,3,0.0
77891,2,50,5.0,93,0,0,7,0.0
77892,2,50,5.0,97,0,0,6,0.0
77893,2,50,5.0,12,1,0,3,0.0
77894,2,50,5.0,98,0,0,3,0.0
77895,2,50,5.0,97,0,0,8,0.0
77896,3,50,3.95,100,0,0,6,0.0
77897,3,50,3.19,5,1,0,5,0.0
77898,3,50,3.19,12,1,0,0,0.0
77899,3,50,2.6,100,0,0,8,0.0
77900,3,50,2.43,97,0,0,6,0.0
77901,3,50,2.01,95,0,0,4,0.0
77902,3,50,1.93,97,0,0,3,0.0
77903,3,50,2.18,98,0,0,2,0.0
77904,1,50,1.98,99,0,0,3,0.0
77905,1,50,2.43,100,0,0,5,0.0
77906,1,50,2.04,99,0,0,7,0.0
77907,1,50,1.83,100,0,0,1,0.0
77908,1,50,2.17,100,0,0,3,0.0
77909,1,50,2.55,100,0,0,3,0.0
77910,1,50,2.8,100,0,0,21,2520.0
77911,1,50,2.86,98,0,0,42,5040.0
77912,2,50,4.24,97,0,0,8,0.0
77913,2,50,5.0,99,0,0,1,0.0
77914,2,50,5.0,100,0,0,53,6360.0
77915,2,50,5.0,100,0,0,70,8400.0
77916,2,50,5.0,97,0,0,0,0.0
77917,2,50,5.0,100,0,0,3,0.0
77918,2,50,5.0,97,0,0,3,0.0
77919,2,50,5.0,98,0,0,8,0.0
77920,3,50,4.3,95,0,0,5,0.0
77921,3,50,3.91,92,0,0,2,0.0
77922,3,50,3.28,90,0,0,8,0.0
77923,3,50,2.69,93,0,0,39,4680.0
77924,3,50,2.51,90,0,0,3,0.0
77925,3,50,2.33,91,0,0,7,0.0
77926,3,50,2.5,91,0,0,5,0.0
77927,3,50,2.22,92,0,0,8,0.0
77928,1,50,1.96,94,0,0,0,0.0
77929,1,50,2.0,92,0,0,5,0.0
77930,1,50,2.17,89,0,0,4,0.0
77931,1,50,2.03,86,0,1,65,5000.0
77932,1,50,1.81,83,0,0,3,0.0
77933,1,50,1.89,86,0,0,4,0.0
77934,1,50,2.35,88,0,0,8,0.0
77935,1,50,2.67,87,0,0,34,4080.0
77936,2,50,3.78,86,0,1,80,5000.0
77937,2,50,4.94,86,0,1,63,5000.0
77938,2,50,5.0,89,0,1,114,5000.0
77939,2,50,5.0,92,0,1,60,5000.0
77940,2,50,5.0,91,0,1,119,5000.0
77941,2,50,5.0,90,0,0,2,0.0
77942,2,50,5.0,92,0,0,31,3720.0
77943,2,50,5.0,90,0,0,26,3120.0
77944,3,50,3.92,91,0,0,54,6480.0
77945,3,50,3.52,92,0,0,35,4200.0
77946,3,50,3.34,96,0,0,47,5640.0
77947,3,50,3.27,96,0,0,5,0.0
77948,3,50,3.14,94,0,0,3,0.0
77949,3,50,2.61,97,0,0,3,0.0
77950,3,50,2.75,99,0,0,7,0.0
77951,3,50,2.48,100,0,0,8,0.0
77952,1,50,2.66,100,0,0,6,0.0
77953,1,50,2.35,100,0,0,1,0.0
77954,1,50,2.3,100,0,0,2,0.0
77955,1,50,2.34,97,0,0,5,0.0
77956,1,50,1.97,100,0,0,7,0.0
77957,1,50,2.35,100,0,0,22,2640.0
77958,1,50,2.33,100,0,0,3,0.0
77959,1,50,2.08,100,0,0,3,0.0
77960,2,50,2.62,100,0,0,3,0.0
77961,2,50,3.71,100,0,0,6,0.0
77962,2,50,4.14,100,0,0,4,0.0
77963,2,50,4.94,100,0,0,67,8040.0
77964,2,50,5.0,100,0,0,54,6480.0
77965,2,50,5.0,100,0,0,6,0.0
77966,2,50,5.0,10,1,0,4,0.0
77967,2,50,5.0,100,0,0,5,0.0
77968,3,50,4.06,100,0,0,2,0.0
77969,3,50,3.24,100,0,0,0,0.0
77970,3,50,2.73,100,0,0,0,0.0
77971,3,50,2.56,100,0,0,48,5760.0
77972,3,50,2.19,97,0,0,34,4080.0
77973,3,50,2.54,99,0,0,69,8280.0
77974,3,50,2.66,100,0,0,6,0.0
77975,3,50,2.4,98,0,0,0,0.0
77976,1,50,2.18,98,0,0,6,0.0
77977,1,50,2.48,97,0,0,3,0.0
77978,1,50,2.36,100,0,0,74,8880.0
77979,1,50,2.6,99,0,0,37,4440.0
77980,1,50,2.67,100,0,0,4,0.0
77981,1,50,2.24,100,0,0,2,0.0
77982,1,50,2.48,100,0,0,5,0.0
77983,1,50,2.44,100,0,0,3,0.0
77984,2,50,3.52,99,0,0,5,0.0
77985,2,50,4.1,100,0,0,0,0.0
77986,2,50,4.44,99,0,0,5,0.0
77987,2,50,5.0,100,0,0,6,0.0
77988,2,50,5.0,100,0,1,118,5000.0
77989,2,50,5.0,100,0,0,0,0.0
77990,2,50,5.0,100,0,0,4,0.0
77991,2,50,5.0,99,0,0,0,0.0
77992,3,50,3.89,100,0,0,5,0.0
77993,3,50,3.6,99,0,0,46,5520.0
77994,3,50,3.52,96,0,0,0,0.0
77995,3,50,2.88,93,0,0,7,0.0
77996,3,50,2.57,97,0,0,5,0.0
77997,3,50,2.65,99,0,0,7,0.0
77998,3,50,2.69,100,0,0,6,0.0
77999,3,50,2.21,97,0,0,3,0.0
78000,1,50,1.9,96,0,0,3,0.0
78001,1,50,1.72,96,0,0,2,0.0
78002,1,50,1.93,97,0,0,71,8520.0
78003,1,50,1.69,98,0,0,33,3960.0
78004,1,50,1.93,100,0,0,34,4080.0
78005,1,50,1.91,100,0,0,46,5520.0
78006,1,50,2.14,97,0,0,4,0.0
78007,1,50,2.38,96,0,0,2,0.0
78008,2,50,3.58,95,0,0,2,0.0
78009,2,50,3.97,97,0,0,5,0.0
78010,2,50,5.0,96,0,0,3,0.0
78011,2,50,5.0,97,0,0,8,0.0
78012,2,50,5.0,94,0,0,4,0.0
78013,2,50,5.0,96,0,0,1,0.0
78014,2,50,5.0,98,0,0,67,8040.0
78015,2,50,5.0,98,0,0,4,0.0
78016,3,50,3.96,97,0,0,3,0.0
78017,3,50,3.15,94,0,0,70,8400.0
78018,3,50,2.57,97,0,0,66,7920.0
78019,3,50,2.74,100,0,0,1,0.0
78020,3,50,2.9,99,0,0,4,0.0
78021,3,50,2.94,100,0,0,35,4200.0
78022,3,50,3.04,100,0,0,5,0.0
78023,3,50,3.17,100,0,0,4,0.0
78024,1,50,2.91,97,0,0,8,0.0
78025,1,50,2.45,100,0,0,64,7680.0
78026,1,50,2.47,97,0,0,37,4440.0
78027,1,50,2.3,100,0,0,47,5640.0
78028,1,50,2.17,100,0,0,8,0.0
78029,1,50,2.36,98,0,0,7,0.0
78030,1,50,2.02,97,0,0,8,0.0
78031,1,50,1.74,100,0,0,7,0.0
78032,2,50,2.86,100,0,0,1,0.0
78033,2,50,3.5,97,0,0,4,0.0
78034,2,50,4.25,98,0,0,2,0.0
78035,2,50,4.91,96,0,0,2,0.0
78036,2,50,5.0,95,0,0,4,0.0
78037,2,50,5.0,96,0,0,4,0.0
78038,2,50,5.0,93,0,0,6,0.0
78039,2,50,5.0,92,0,0,2,0.0
78040,3,50,4.43,90,0,0,8,0.0
78041,3,50,4.08,93,0,1,94,5000.0
78042,3,50,3.86,95,0,1,45,5000.0
78043,3,50,3.28,92,0,1,58,5000.0
78044,3,50,3.19,95,0,1,96,5000.0
78045,3,50,2.91,92,0,1,66,5000.0
78046,3,50,2.54,90,0,1,52,5000.0
78047,3,50,2.64,93,0,1,51,5000.0
78048,1,50,2.33,92,0,1,55,5000.0
78049,1,50,2.01,96,0,1,100,5000.0
78050,1,50,2.24,96,0,1,91,5000.0
78051,1,50,2.08,99,0,1,69,5000.0
78052,1,50,1.99,100,0,1,104,5000.0
78053,1,50,2.35,100,0,1,55,5000.0
78054,1,50,2.05,100,0,0,4,0.0
78055,1,50,2.31,100,0,0,70,8400.0
78056,2,50,3.09,97,0,0,0,0.0
78057,2,50,4.38,95,0,0,3,0.0
78058,2,50,5.0,98,0,0,6,0.0
78059,2,50,5.0,100,0,0,1,0.0
78060,2,50,5.0,100,0,0,2,0.0
78061,2,50,5.0,100,0,0,5,0.0
78062,2,50,5.0,100,0,0,50,6000.0
78063,2,50,5.0,100,0,0,2,0.0
78064,3,50,3.95,98,0,0,0,0.0
78065,3,50,3.73,95,0,0,34,4080.0
78066,3,50,3.19,97,0,0,2,0.0
78067,3,50,2.79,94,0,0,71,8520.0
78068,3,50,2.79,91,0,0,8,0.0
78069,3,50,2.79,91,0,0,5,0.0
78070,3,50,2.73,93,0,0,0,0.0
78071,3,50,2.46,96,0,1,114,5000.0
78072,1,50,2.48,98,0,1,80,5000.0
78073,1,50,2.08,98,0,0,7,0.0
78074,1,50,2.47,100,0,0,8,0.0
78075,1,50,2.37,99,0,0,7,0.0
78076,1,50,2.19,100,0,0,8,0.0
78077,1,50,2.48,97,0,0,7,0.0
78078,1,50,2.28,99,0,0,5,0.0
78079,1,50,2.64,100,0,0,5,0.0
78080,2,50,3.73,100,0,0,1,0.0
78081,2,50,4.76,99,0,0,5,0.0
78082,2,50,5.0,98,0,0,5,0.0
78083,2,50,5.0,97,0,0,7,0.0
78084,2,50,5.0,97,0,0,0,0.0
78085,2,50,5.0,98,0,0,8,0.0
78086,2,50,5.0,100,0,0,66,7920.0
78087,2,50,5.0,100,0,0,24,2880.0
78088,3,50,4.16,100,0,0,28,3360.0
78089,3,50,3.81,100,0,0,27,3240.0
78090,3,50,3.44,100,0,0,50,6000.0
78091,3,50,3.27,100,0,0,6,0.0
78092,3,50,2.77,100,0,0,2,0.0
78093,3,50,2.42,99,0,0,8,0.0
78094,3,50,2.28,96,0,0,6,0.0
78095,3,50,1.91,98,0,0,3,0.0
78096,1,50,2.26,100,0,1,100,5000.0
78097,1,50,2.16,98,0,1,111,5000.0
78098,1,50,1.86,98,0,0,4,0.0
78099,1,50,2.26,95,0,0,4,0.0
78100,1,50,2.61,94,0,0,8,0.0
78101,1,50,2.61,93,0,1,92,5000.0
78102,1,50,2.39,97,0,0,0,0.0
78103,1,50,2.29,100,0,0,7,0.0
78104,2,50,2.93,98,0,0,3,0.0
78105,2,50,4.04,100,0,0,3,0.0
78106,2,50,4.75,97,0,0,1,0.0
78107,2,50,5.0,98,0,0,3,0.0
78108,2,50,5.0,100,0,0,1,0.0
78109,2,50,5.0,100,0,1,99,5000.0
78110,2,50,5.0,98,0,0,7,0.0
78111,2,50,5.0,99,0,0,3,0.0
78112,3,50,4.21,100,0,0,6,0.0
78113,3,50,3.46,100,0,0,1,0.0
78114,3,50,2.78,100,0,0,2,0.0
78115,3,50,2.39,99,0,0,2,0.0
78116,3,50,2.56,97,0,0,2,0.0
78117,3,50,2.73,98,0,0,2,0.0
78118,3,50,2.86,95,0,0,0,0.0
78119,3,50,2.71,94,0,0,7,0.0
78120,1,50,2.91,98,0,0,6,0.0
78121,1,50,2.45,100,0,0,2,0.0
78122,1,50,2.52,100,0,0,5,0.0
78123,1,50,2.59,98,0,0,3,0.0
78124,1,50,2.16,100,0,0,7,0.0
78125,1,50,2.02,97,0,0,0,0.0
78126,1,50,2.43,97,0,0,2,0.0
78127,1,50,2.57,100,0,0,5,0.0
78128,2,50,2.99,99,0,0,2,0.0
78129,2,50,3.92,100,0,0,3,0.0
78130,2,50,4.94,98,0,0,2,0.0
78131,2,50,5.0,100,0,0,5,0.0
78132,2,50,5.0,98,0,0,2,0.0
78133,2,50,5.0,100,0,0,1,0.0
78134,2,50,5.0,98,0,0,3,0.0
78135,2,50,5.0,97,0,0,7,0.0
78136,3,50,4.5,95,0,0,7,0.0
78137,3,50,3.82,94,0,0,1,0.0
78138,3,50,3.51,98,0,0,4,0.0
78139,3,50,3.23,99,0,0,0,0.0
78140,3,50,2.98,98,0,0,4,0.0
78141,3,50,2.63,100,0,0,5,0.0
78142,3,50,2.82,99,0,0,4,0.0
78143,3,50,2.47,98,0,0,35,4200.0
78144,1,50,2.15,100,0,0,5,0.0
78145,1,50,2.34,100,0,0,6,0.0
78146,1,50,2.35,100,0,0,8,0.0
78147,1,50,2.14,99,0,0,0,0.0
78148,1,50,2.45,97,0,0,5,0.0
78149,1,50,2.23,97,0,0,0,0.0
78150,1,50,1.91,96,0,0,5,0.0
78151,1,50,1.65,6,1,0,1,0.0
78152,2,50,3.0,8,1,0,6,0.0
78153,2,50,3.79,97,0,0,3,0.0
78154,2,50,4.35,95,0,0,5,0.0
78155,2,50,5.0,98,0,0,3,0.0
78156,2,50,5.0,97,0,0,38,4560.0
78157,2,50,5.0,100,0,0,71,8520.0
78158,2,50,5.0,100,0,0,32,3840.0
78159,2,50,5.0,100,0,0,7,0.0
78160,3,50,4.32,100,0,0,2,0.0
78161,3,50,3.62,98,0,0,0,0.0
78162,3,50,3.11,100,0,0,2,0.0
78163,3,50,2.75,97,0,0,7,0.0
78164,3,50,2.7,97,0,0,8,0.0
78165,3,50,2.6,99,0,0,1,0.0
78166,3,50,2.68,96,0,0,5,0.0
78167,3,50,2.29,100,0,0,0,0.0
78168,1,50,2.22,99,0,0,7,0.0
78169,1,50,2.5,97,0,1,99,5000.0
78170,1,50,2.05,99,0,1,69,5000.0
78171,1,50,2.21,100,0,1,76,5000.0
78172,1,50,2.43,97,0,1,96,5000.0
78173,1,50,2.29,94,0,0,2,0.0
78174,1,50,2.57,91,0,0,35,4200.0
78175,1,50,2.65,89,0,0,8,0.0
78176,2,50,3.65,87,0,0,8,0.0
78177,2,50,4.21,88,0,0,6,0.0
78178,2,50,5.0,89,0,0,5,0.0
78179,2,50,5.0,92,0,0,6,0.0
78180,2,50,5.0,91,0,0,2,0.0
78181,2,50,5.0,92,0,0,4,0.0
78182,2,50,5.0,92,0,0,4,0.0
78183,2,50,5.0,96,0,0,1,0.0
78184,3,50,3.81,98,0,0,3,0.0
78185,3,50,3.46,100,0,0,3,0.0
78186,3,50,3.32,100,0,1,60,5000.0
78187,3,50,3.1,97,0,0,6,0.0
78188,3,50,2.68,95,0,0,4,0.0
78189,3,50,2.79,97,0,1,50,5000.0
78190,3,50,2.94,98,0,1,57,5000.0
78191,3,50,2.87,100,0,1,107,5000.0
78192,1,50,2.69,100,0,1,73,5000.0
78193,1,50,2.46,100,0,1,111,5000.0
78194,1,50,2.27,100,0,1,53,5000.0
78195,1,50,2.43,98,0,1,115,5000.0
78196,1,50,2.46,99,0,1,106,5000.0
78197,1,50,2.14,100,0,1,62,5000.0
78198,1,50,1.9,99,0,1,118,5000.0
78199,1,50,1.68,99,0,0,8,0.0
78200,2,50,2.79,100,0,1,77,5000.0
78201,2,50,3.48,100,0,0,0,0.0
78202,2,50,3.85,98,0,0,3,0.0
78203,2,50,4.55,95,0,0,5,0.0
78204,2,50,5.0,98,0,0,40,4800.0
78205,2,50,5.0,99,0,0,7,0.0
78206,2,50,5.0,100,0,0,4,0.0
78207,2,50,5.0,100,0,0,7,0.0
78208,3,50,4.21,100,0,0,4,0.0
78209,3,50,3.69,100,0,0,1,0.0
78210,3,50,3.23,100,0,0,4,0.0
78211,3,50,2.6,99,0,0,8,0.0
78212,3,50,2.55,99,0,0,48,5760.0
78213,3,50,2.38,97,0,0,3,0.0
78214,3,50,2.12,100,0,0,6,0.0
78215,3,50,2.45,100,0,1,57,5000.0
78216,1,50,2.57,97,0,1,61,5000.0
78217,1,50,2.31,100,0,1,95,5000.0
78218,1,50,2.32,100,0,0,7,0.0
78219,1,50,2.65,99,0,0,5,0.0
78220,1,50,2.34,9,1,0,8,0.0
78221,1,50,2.65,100,0,0,5,0.0
78222,1,50,2.67,100,0,0,62,7440.0
78223,1,50,2.57,100,0,0,1,0.0
78224,2,50,3.97,99,0,0,48,5760.0
78225,2,50,4.66,100,0,0,36,4320.0
78226,2,50,5.0,99,0,0,27,3240.0
78227,2,50,5.0,100,0,0,29,3480.0
78228,2,50,5.0,97,0,0,65,7800.0
78229,2,50,5.0,100,0,0,5,0.0
